Package,Package Version,Status,Expiry Date,Arn
parliament,1.4.0,deprecated,2021-11-26T02:01:12,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-parliament:87
parliament,1.4.0,deprecated,2021-12-03T02:01:21,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-parliament:88
parliament,1.4.0,deprecated,2021-12-10T02:00:34,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-parliament:89
parliament,1.4.1,deprecated,2021-12-17T02:01:47,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-parliament:90
parliament,1.4.1,deprecated,2021-12-24T02:01:32,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-parliament:91
parliament,1.4.1,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-parliament:92
passlib,1.7.4,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-passlib:1
pika,1.2.0,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-pika:2
Pillow,8.3.1,deprecated,2021-11-05T02:01:52,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-Pillow:12
Pillow,8.3.2,deprecated,2021-12-17T02:00:31,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-Pillow:13
Pillow,8.4.0,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-Pillow:14
praw,7.4.0,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-praw:1
pulp,2.5.0,deprecated,2021-12-03T02:00:52,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-pulp:11
pulp,2.5.1,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-pulp:12
pyarrow,5.0.0,deprecated,2021-12-24T02:03:13,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-pyarrow:15
pyarrow,5.0.0,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-pyarrow:16
pycryptodome,3.10.1,deprecated,2021-11-26T02:01:36,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-pycryptodome:6
pycryptodome,3.10.4,deprecated,2021-12-10T02:00:46,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-pycryptodome:7
pycryptodome,3.11.0,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-pycryptodome:8
pydantic,1.8.2,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-pydantic:1
PyJWT,2.1.0,deprecated,2021-12-10T02:01:06,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-PyJWT:4
PyJWT,2.2.0,deprecated,2021-12-17T02:01:23,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-PyJWT:5
PyJWT,2.3.0,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-PyJWT:6
pymongo,3.12.0,deprecated,2021-12-24T02:00:59,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-pymongo:9
pymongo,3.12.1,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-pymongo:10
PyMUPDF,1.18.16,deprecated,2021-10-29T02:01:32,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-PyMUPDF:30
PyMUPDF,1.18.17,deprecated,2021-11-19T02:02:07,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-PyMUPDF:31
