Package,Package Version,Status,Expiry Date,Arn
openpyxl,3.0.5,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-openpyxl:4
pandas,1.0.5,deprecated,2020-09-25T02:02:53,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-pandas:14
pandas,1.0.5,deprecated,2020-10-02T02:04:36,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-pandas:15
pandas,1.1.0,deprecated,2020-10-23T02:04:30,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-pandas:16
pandas,1.1.1,deprecated,2020-11-13T02:03:43,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-pandas:17
pandas,1.1.2,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-pandas:18
parliament,0.6.0,deprecated,2020-09-25T02:01:38,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-parliament:26
parliament,0.6.0,deprecated,2020-10-02T02:01:40,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-parliament:27
parliament,0.6.0,deprecated,2020-10-09T02:02:24,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-parliament:28
parliament,0.6.0,deprecated,2020-10-16T02:01:45,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-parliament:29
parliament,1.0.0,deprecated,2020-10-23T02:00:38,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-parliament:30
parliament,1.2.0,deprecated,2020-10-30T02:00:48,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-parliament:31
parliament,1.2.0,deprecated,2020-11-06T02:02:01,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-parliament:32
parliament,1.2.0,deprecated,2020-11-13T02:01:29,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-parliament:33
parliament,1.2.0,deprecated,2020-11-20T02:00:36,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-parliament:34
parliament,1.2.0,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-parliament:35
Pillow,7.2.0,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-Pillow:5
pulp,2.2,deprecated,2020-10-09T02:01:56,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-pulp:4
pulp,2.3,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-pulp:5
pycryptodome,3.9.8,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-pycryptodome:4
PyJWT,1.7.1,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-PyJWT:1
pymongo,3.10.1,deprecated,2020-10-02T02:00:36,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-pymongo:3
pymongo,3.11.0,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-pymongo:4
PyMUPDF,1.17.3,deprecated,2020-09-25T02:00:24,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-PyMUPDF:11
PyMUPDF,1.17.4,deprecated,2020-10-09T02:00:43,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-PyMUPDF:12
PyMUPDF,1.17.5,deprecated,2020-10-30T02:00:51,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-PyMUPDF:13
PyMUPDF,1.17.6,deprecated,2020-11-20T02:00:59,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-PyMUPDF:14
PyMUPDF,1.17.7,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-PyMUPDF:15
PyMySQL,0.10.0,deprecated,2020-11-13T02:00:39,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-PyMySQL:2
PyMySQL,0.10.1,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-PyMySQL:3
PyNaCl,1.4.0,deprecated,2020-09-25T02:00:44,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-PyNaCl:6
PyNaCl,1.4.0,deprecated,2020-10-16T02:00:58,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-PyNaCl:7
PyNaCl,1.4.0,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-PyNaCl:8
pyOpenSSL,19.1.0,deprecated,2020-09-25T02:00:26,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-pyOpenSSL:7
pyOpenSSL,19.1.0,deprecated,2020-10-16T02:00:32,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-pyOpenSSL:8
pyOpenSSL,19.1.0,deprecated,2020-10-30T02:01:09,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-pyOpenSSL:9
pyOpenSSL,19.1.0,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-pyOpenSSL:10
pyparsing,2.4.7,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-pyparsing:3
pyqldb,2.0.2,deprecated,2020-09-25T02:00:39,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-pyqldb:32
pyqldb,2.0.2,deprecated,2020-10-02T02:00:48,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-pyqldb:33
pyqldb,2.0.2,deprecated,2020-10-09T02:02:15,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-pyqldb:34
pyqldb,2.0.2,deprecated,2020-10-16T02:00:40,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-pyqldb:35
pyqldb,2.0.2,deprecated,2020-10-23T02:02:26,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-pyqldb:36
pyqldb,3.0.0,deprecated,2020-10-30T02:01:02,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-pyqldb:37
pyqldb,3.0.0,deprecated,2020-11-06T02:01:18,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-pyqldb:38
pyqldb,3.0.0,deprecated,2020-11-13T02:01:15,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-pyqldb:39
pyqldb,3.0.0,deprecated,2020-11-20T02:01:42,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-pyqldb:40
pyqldb,3.0.0,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-pyqldb:41
